typhoon_name,admin_L3_code,admin_L2_code,admin_L3_name,comp_damage_houses,part_damage_houses,total_damage_houses,pop_15,n_households,pop_density_15,average_speed_mph,distance_typhoon_km,Rainfallme,distance_first_impact,x_pos,y_pos,mean_elevation_m,mean_slope,slope_stdev,mean_ruggedness,ruggedness_stdev,with_coast,coast_length,perimeter,area_km2,poverty_perc,duration_days,in_winter,roof_conc_abs,roof_makeshift_abs,roof_straw_abs,roof_iron_abs,roof_half_conc_abs,roof_wood_abs,wall_conc_abs,wall_wood_abs,wall_iron_abs,wall_makeshift_abs,wall_bamboo_abs,wall_half_wood_abs
Haiyan,PH083747000,PH083700000,TACLOBAN CITY (Capital),12270,46553,58823,242089,45478,2283.470731,159.4188548,32.5577569,472.5763418,36651.94561,713452.2886,1246694.314,64.96627439,8.014587271,8.391478892,42.57553001,41.33099838,1,58911.50718,101834,106.018,5.915593026,8.0,1.0,176.396928418,279.65877496,6260.3255711,36833.5107895,1395.38501096,532.72292508,20203.1040162,15257.0951009,562.58218815,900.089752236,2445.99134425,6109.13764381
Haiyan,PH083748000,PH083700000,TANAUAN,6670,3994,10664,55021,10979,819.3013283,190.0,12.85007006,483.3618758,15705.11043,717444.4749,1225994.959,10.84001494,1.251214899,1.830055394,7.83768627,9.563764657,1,7942.0538,40454,67.156,9.772632268,8.0,1.0,35.542108099,15.138306318,4277.55810778,6061.46460798,460.0727992,129.224070627,3724.66454979,2927.54280743,47.264529126,52.980240442,2426.97849008,1799.56938314
Haiyan,PH083749000,PH083700000,TOLOSA,2397,1416,3813,20978,3922,927.9426726,190.0,8.166405585,461.1187503,9479.900044,721119.714,1220600.873,39.05627545,5.347889683,7.3043735,26.98894446,33.73994665,1,9488.37049,30067,22.607,10.80179235,8.0,1.0,3.949646178,2.633097452,941.990937018,2825.53395886,24.13673318,123.755623386,1655.66308722,1198.09641925,11.186912778,20.180313708,701.046534088,335.826732956
Haiyan,PH083750000,PH083700000,TUNGA,1247,139,1386,7584,1323,862.6023658,180.2061391,26.83260688,453.9306602,45526.58603,692049.7255,1244680.545,46.43494777,1.252176309,0.750988667,7.547738702,3.576237583,0,,19879,8.792,4.812763713,8.0,1.0,0.812654073,0.0,249.687806823,942.881295825,55.463605092,74.154638187,571.498617312,330.75,2.031634521,0.0,103.003838595,315.715909572
Haiyan,PH083751000,PH083700000,VILLABA,5136,3123,8259,41891,9198,276.8243605,190.0,15.96084501,448.0,71842.20447,657144.9152,1239973.733,87.16031334,6.608653988,4.569255557,33.3838657,19.91823348,1,30332.51197,74349,151.327,6.660141797,8.0,1.0,6.424011972,43.540545006,1194.15303227,7857.04632665,88.032797874,8.803277028,2407.32824598,1560.70337648,17.43402717,38.450381004,4284.23228024,889.851689118
Haiyan,PH086002000,PH086000000,BASEY,1161,1,1162,55480,10594,93.04057193,118.0036475,49.38974101,308.3474278,50172.46952,735114.7494,1260007.596,177.2594013,6.134918448,5.443526809,32.3436569,25.43206892,1,37211.10388,136502,596.299,7.577505407,8.0,1.0,23.21579754,28.070010716,4166.17977564,6050.45804577,214.640573926,111.435807004,2093.06455728,3994.90931089,62.120027206,122.972302214,3365.89121772,955.04258469
Haiyan,PH086006000,PH086000000,DARAM,658,1,659,42879,7733,411.1121764,95.61503028,68.05248011,526.9944349,80320.2325,694024.2403,1286216.681,77.13148623,10.26964665,6.366190877,51.56210256,27.36248523,1,28333.98129,217289,104.3,9.419529373,8.0,1.0,53.00205933,39.940836738,4083.42984331,3249.97250867,196.486196269,110.168563417,1816.36594472,1350.53397629,37.683156456,111.91329061,3697.49389306,719.009746598
Haiyan,PH086010000,PH086000000,MARABUT,2272,858,3130,16962,3138,123.8454743,163.8238729,30.58713332,484.6293777,34197.47324,742080.2621,1239709.21,175.6290411,9.01685249,6.68165015,44.92179955,30.67519863,1,42049.63875,75587,136.961,8.38934088,8.0,1.0,1.870825392,3.949524456,1433.46899864,1683.3282979,13.511525088,1.870825392,801.400787886,1108.85906875,12.139265136,63.207896154,867.95744781,284.4355374
Haiyan,PH086017000,PH086000000,SANTA RITA,1155,3002,4157,41591,7584,170.4360583,114.5615391,51.17558025,396.5840013,53548.06056,718665.7062,1264684.486,36.30211159,4.505588641,4.526635354,24.90973888,21.78116403,1,57620.54548,151661,244.027,7.626649996,8.0,1.0,11.369121312,17.153407776,3709.12511194,3725.08176451,95.141575776,26.129026272,1203.10482058,1861.65271622,45.796378368,52.195871328,3851.29530682,569.954906688
Haiyan,PH086019000,PH086000000,TALALORA,248,1314,1562,8057,1536,298.0431325,107.2751026,56.29892545,528.7444662,65228.7566,701542.4655,1272904.4,82.36723338,9.913532828,6.47807595,51.08889042,29.35207195,1,43461.65012,55860,27.033,9.023209631,8.0,1.0,22.291771392,0.775366656,639.67693056,712.94901504,13.568904192,146.738010624,331.467075072,437.316999168,2.940275712,15.68146944,667.050536448,81.54364416
Haiyan,PH086416000,PH086400000,SILAGO,135,874,1009,12775,2852,75.44796305,144.7972054,46.52620283,503.8029952,49285.19402,732914.3882,1163031.593,324.6071587,10.49296719,6.913401162,52.33333113,32.83895752,1,23418.78853,66757,169.322,4.414872798,8.0,1.0,0.696119012,1.856318316,361.981937576,2451.49947234,17.635016872,18.331135884,772.648764328,1189.26172018,7.194985672,9.980143348,206.797852632,666.116536696
Haiyan,PH087801000,PH087800000,ALMERIA,422,1186,1608,16951,3621,334.0625123,100.6347265,61.08485995,614.0,102760.012,653060.2081,1286579.051,292.5051004,11.35099137,7.680027061,57.06740626,37.63478392,1,12394.64216,36872,50.742,3.026370126,8.0,1.0,9.038171703,19.39900056,674.997077106,2871.49312068,24.910082898,21.162547053,1339.74346531,1188.05770772,9.729116439,62.354785962,427.196628888,593.918295678
Haiyan,PH087802000,PH087800000,BILIRAN,1261,2226,3487,16882,3425,273.3174673,117.6877724,48.47740463,541.2642996,86381.07177,661736.7936,1272188.383,250.7047761,9.785658394,8.775216404,49.01914432,42.8725834,1,30612.29044,50896,61.767,3.60146902,8.0,1.0,0.855020425,7.69518725,800.2995699,2586.22449042,22.65805325,7.26767875,1123.9150104,972.2773824,15.612900175,42.1334458,803.7435992,467.3176586
Haiyan,PH087803000,PH087800000,CABUCGAYAN,1177,2898,4075,20788,4177,352.3927379,117.8892078,50.07125838,527.2676372,80573.54021,670308.5019,1272250.664,425.1023644,15.64638947,10.273872,77.91845413,53.66974896,1,20994.92499,39924,58.991,4.670964018,8.0,1.0,3.637381724,2.781526955,1238.42208883,2852.99241756,63.761190733,15.405390019,1419.09662404,731.601261787,46.246962901,13.488698383,1377.55999721,589.006459857
Haiyan,PH087804000,PH087800000,CAIBIRAN,426,1039,1465,22524,4187,290.6622619,106.3342575,56.09114622,581.1542441,86156.94583,669179.8955,1278574.236,296.0882733,12.80755115,9.765783285,63.56321632,51.23953352,1,14989.78968,42613,77.492,5.531877109,8.0,1.0,10.545616859,12.889084946,780.570849693,3252.54127861,26.16875,104.284419892,1553.51302307,1577.94240115,14.071322079,24.038509075,476.861462081,540.573282541
Haiyan,PH087805000,PH087800000,CULABA,107,795,902,12325,2517,145.5513829,100.0,63.34135545,610.4084614,95485.95246,664531.4923,1286787.907,452.6149595,16.00557406,10.07899147,81.95799488,54.27707303,1,16867.08542,39639,84.678,5.460446247,8.0,1.0,5.962991979,4.112408001,553.119025896,1852.02344527,12.748469082,89.033657259,934.203727023,1049.84744808,1.851945675,5.144292423,216.677649009,309.274935276
Haiyan,PH087808000,PH087800000,NAVAL (Capital),1767,4957,6724,54692,10371,553.5347401,108.6103227,54.63987031,602.6186849,95073.62705,656642.6237,1279377.501,202.8010005,7.962625505,6.958196411,39.50909324,33.57708765,1,16793.31251,54267,98.805,3.473999854,8.0,1.0,15.613499016,94.536528999,2390.79044558,7630.29604874,189.286949502,50.476517793,4039.43711961,2863.54785511,29.826384111,137.115551034,1811.0411331,1490.03194666
Haiyan,PH168505000,PH168500000,LORETO,245,874,1119,9309,2182,54.12492514,130.2913727,52.97305793,478.7275769,90397.982,786676.3938,1147126.458,235.6224465,15.43335537,9.349059312,76.23515712,43.8489658,1,77082.63459,124219,171.991,8.991298743,8.0,1.0,4.67342942,1.721790016,656.24799914,1459.83203744,22.137302076,37.387441906,721.719408818,829.209533582,0.247672274,4.458116206,273.183428116,353.181838822
Haiyan,PH175302000,PH175300000,AGUTAYA,1218,422,1640,12545,2586,404.8733258,121.079335,52.38507894,650.0748408,451174.559,273096.6491,1244851.464,56.21239177,9.830544312,7.59700425,47.61429778,36.94905341,1,310.8222455,79391,30.985,9.382223994,8.0,1.0,5.647236978,1.086006216,1284.52914583,1155.51150599,83.188139244,56.037963156,427.739789286,76.9409994,17.170447806,1.521431724,1653.36207649,409.265255298
Haiyan,PH175307000,PH175300000,BUSUANGA,1580,2607,4187,22046,4337,54.39239701,159.660459,23.27346614,299.4153642,570695.6874,168832.5554,1347573.014,79.47529329,9.366047005,7.198320087,48.58418171,33.09698183,1,0.329815337,357926,405.314,7.947019868,8.0,1.0,20.527424341,0.0,3107.47086977,969.021322576,220.299454635,19.680933018,307.239529119,66.200783356,82.750979195,2.33399992,3380.69574159,497.778962487
Haiyan,PH175309000,PH175300000,CORON,3304,5021,8325,51803,9407,74.48449791,172.1731213,15.99361281,286.9524199,544584.535,192429.4808,1333963.228,110.6406696,12.28786219,9.080087429,63.69791996,46.31642097,1,4048.747776,741266,695.487,6.727409609,8.0,1.0,17.67236648,9.277992402,4874.92194545,4284.44403806,202.790386544,17.893271061,1095.79990678,312.44438021,24.690289504,21.772341581,6807.785968,1144.50711392
Haiyan,PH175310000,PH175300000,CUYO,22,426,448,22360,4513,522.2712727,81.14167861,88.52876348,468.7154201,449295.5133,273741.2278,1207800.116,33.37085052,4.57917029,5.088687919,23.09964282,24.92392471,1,6591.48404,113412,42.813,5.406976744,8.0,1.0,19.670871769,1.883383212,1449.78503028,2978.46281093,49.595708273,13.602200052,1566.63010237,221.694928651,11.601542022,1.898434067,1697.20018677,1013.97480612
Haiyan,PH175313000,PH175300000,LINAPACAN,22,545,567,15668,2760,97.88095357,106.9229875,60.57721485,363.6144995,573386.4405,152181.0448,1265272.061,72.32021121,12.83922929,6.876842977,63.60092064,30.22947325,1,13406.15712,419174,160.072,10.33954557,8.0,1.0,7.0618326,4.51172784,1900.8102336,757.38166296,74.54157768,15.69296256,122.4916152,54.7470564,1.96931796,3.7417044,2289.92365308,287.1266502
Haiyan,PH175322000,PH175300000,CULION,1522,1478,3000,20139,4131,46.5134004,162.3606272,12.83857054,330.6066019,561836.2074,169921.07,1309996.212,72.83513634,9.957472501,6.577847568,50.30502963,29.62903599,1,0.329815337,616242,432.972,7.105615969,8.0,1.0,7.227601731,8.290483245,2415.93243257,1652.14490662,41.877578745,5.52698883,444.376523925,96.715975833,15.509021562,8.185316247,3167.9328936,398.280268836
Haima,PH012801000,PH012800000,ADAMS,0,50,50,1792,380,16.11728201,120.0,31.47289916,258.8837468,158646.7779,280273.6585,2041610.714,558.7500188,16.82703785,8.536798149,84.40795343,39.76237568,0,,45998,111.185,10.10044643,12.0,1.0,0.0,0.0,23.63025212,349.34453778,7.0252101,0.0,101.33333346,185.63585428,0.0,0.0,1.0644256,91.96638666
Haima,PH012802000,PH012800000,BACARRA,53,351,404,32215,7585,582.0655513,110.0,0.347622594,189.4305894,177955.4723,247618.8703,2021401.834,23.79743202,2.127614251,2.49154601,12.05174624,12.14330858,1,4294.402515,33314,55.346,2.07046407,12.0,1.0,5.28973349,2.644866745,110.8440043,7428.23146787,18.033193385,19.95672663,5600.76785318,382.740397035,53.43922247,19.97952714,372.389557125,1155.68343547
Haima,PH012803000,PH012800000,BADOC,137,1618,1755,31616,6922,391.4906263,90.0175243,41.42540656,268.1706933,178149.1893,236091.3164,1981546.535,97.69650248,7.368456376,8.268917191,37.36870224,39.58077608,1,15820.52494,64986,80.758,4.991143725,12.0,1.0,9.469219858,14.654746172,621.58667062,6166.94241168,101.230470588,8.116474164,4652.0910365,152.564680178,14.26049674,13.355071452,1027.66121826,1062.06749687
Haima,PH012804000,PH012800000,BANGUI,7,332,339,14672,3554,127.4429755,121.3063623,28.00790106,272.4008671,175973.4361,262390.7297,2045850.296,220.4654922,11.93800868,8.831068209,59.74079591,41.11406872,1,11813.2593,52052,115.126,3.748636859,12.0,1.0,4.26252544,10.182704006,194.418577532,3296.35394282,44.04610806,4.736142142,2677.9957325,298.476303462,10.422982838,17.529561238,144.737318152,404.838098254
Haima,PH012805000,PH012800000,CITY OF BATAC,0,212,212,55201,12337,348.8170766,99.47106026,24.86817334,216.3019868,173106.5893,244252.4512,1996031.12,91.41103906,5.234450425,5.180506636,27.48998066,23.80632038,0,,66662,158.252,3.224579265,12.0,1.0,53.841073715,11.784956261,432.808274821,11438.5704354,343.84341667,56.151843163,8388.54919513,614.733020148,20.591353601,55.989981723,1284.29921854,1972.83721852
Haima,PH012806000,PH012800000,BURGOS,0,375,375,9777,2206,71.25885543,123.4759738,22.77919939,283.9091224,184648.5308,251731.8874,2044908.883,168.2098345,4.79404988,3.935199247,24.79368848,17.8783981,1,21356.24709,55009,137.204,3.917357062,12.0,1.0,0.911759654,5.698490668,336.894813824,1847.45092031,9.57346644,5.470551306,1524.72187813,322.734698364,13.0006198,14.141024736,124.760338824,206.641440142
Haima,PH012807000,PH012800000,CARASI,0,30,30,1567,278,9.050740751,113.3236507,5.382585093,239.4853413,151263.4616,274247.7059,2015714.422,764.7572137,20.40125279,9.221517341,102.1196513,43.43542515,0,,56959,173.135,3.956604978,12.0,1.0,0.0,0.0,9.625254604,267.431093022,0.943652374,0.0,231.729619674,3.777174046,0.0,0.0,23.04076093,19.452445628
Haima,PH012808000,PH012800000,CURRIMAO,2,89,91,12184,2598,364.735818,98.30931641,31.19780947,255.6052161,181191.1749,235240.9173,1993142.177,33.06308118,3.140493547,2.671348576,16.73667051,12.03597771,1,17283.13772,43150,33.405,3.373276428,12.0,1.0,5.668204686,14.170513014,197.951162454,2354.48518889,23.980867578,1.74406338,1999.79216072,43.354740726,12.480911508,25.618711728,270.638684532,246.114790788
Haima,PH012809000,PH012800000,DINGRAS,6,162,168,38562,8157,355.626464,102.5564992,15.16365853,212.1523346,160256.0413,258755.8552,2000151.577,55.60992308,2.258665102,4.014864712,11.73471145,18.49392232,0,,55309,108.434,4.377366319,12.0,1.0,12.14397846,0.883199175,253.036355634,7767.50949011,99.139027863,24.28795692,5750.88761172,226.527973587,28.122244497,11.957484969,723.870916629,1415.63376859
Haima,PH012810000,PH012800000,DUMALNEG,2,9,11,2947,310,44.12997904,120.0,30.42202172,267.8354838,167223.8747,271760.5093,2044285.293,528.7514364,18.88054832,8.829718886,93.1010917,41.05439703,0,,40939,66.78,2.409229725,12.0,1.0,1.36714433,0.0,10.08269017,296.49944885,0.0,2.05071665,263.17530321,12.81697914,0.68357232,0.0,9.057332,24.26681364
Haima,PH012811000,PH012800000,BANNA (ESPIRITU),16,158,174,19438,4031,213.138302,98.05710043,29.01207911,236.6660774,164057.7496,251682.1512,1988148.082,105.5413809,3.64098758,4.571892195,18.76872109,20.91135161,0,,44708,91.199,4.496347361,12.0,1.0,2.772936993,1.279818314,291.158589846,3653.45369815,69.323473197,13.011483505,2789.65991898,203.019924305,14.273174412,0.852129214,512.343038599,510.85181449
Haima,PH012812000,PH012800000,LAOAG CITY (Capital),39,485,524,111125,23892,1008.879043,110.0,9.157652978,202.9244497,178708.9254,243748.2281,2013482.545,17.7885362,1.823347573,2.235979605,10.36586643,10.57800065,1,15710.64553,53964,110.147,1.661192351,12.0,1.0,104.275845564,29.334740952,242.699140992,22970.0182803,442.312882704,103.359133416,17534.0562293,1184.33635518,91.844622936,50.055316872,554.971117008,4476.73635869
Haima,PH012813000,PH012800000,MARCOS,2,48,50,17777,3699,223.728259,100.0,21.50063636,209.9227967,161409.3338,255933.6862,1994472.405,88.24527708,3.750182273,5.418180824,18.93725165,25.09087476,0,,46891,79.458,4.764583451,12.0,1.0,3.0646215,0.875605086,194.822464545,3401.95046596,66.765000627,31.521838581,2726.09733905,151.899764211,14.226923646,0.0,391.130946855,415.645029936
Haima,PH012814000,PH012800000,NUEVA ERA,156,190,346,9506,1652,15.61055396,100.4225448,22.24258055,246.35,151403.1893,265008.6175,1989579.678,667.4897674,20.23054409,10.25245736,102.5611316,49.90886312,0,,161085,608.947,6.027771934,12.0,1.0,1.907376072,2.331237972,295.85529232,1249.75548477,97.911994824,4.238614044,893.976120996,45.812299232,7.423288432,21.633585932,475.726793528,207.42791188
Haima,PH012815000,PH012800000,PAGUDPUD,21,677,698,23770,4872,122.9942927,114.610004,40.18112489,265.8,170389.0938,274462.7277,2053770.349,258.5435046,14.17014674,10.74516878,71.41821672,52.19052762,1,42004.57433,85640,193.261,4.850652082,12.0,1.0,11.218052832,0.4487112,1072.89449568,3709.36108654,63.718534824,14.359104312,2754.32310149,986.532990072,16.341482136,11.640508824,189.158245248,914.003677104
Haima,PH012816000,PH012800000,PAOAY,25,896,921,24866,5506,374.1892766,100.7878756,23.04576276,221.7637769,181120.7723,237318.3639,2001146.123,21.82137021,2.235932408,2.10008718,12.50707511,9.631257968,1,9648.443351,58028,66.453,3.446473096,12.0,1.0,6.897156972,4.138293082,393.367822904,5031.24572813,55.17725027,15.173743136,4098.02892633,172.83201856,7.59448086,4.832852958,514.813874132,707.897847158
Haima,PH012817000,PH012800000,PASUQUIN,17,236,253,28980,6307,163.9093917,115.0531835,11.31795824,245.7595821,180039.947,250541.9763,2032877.832,193.9217104,6.15634358,5.540012438,30.67021958,25.49462402,1,28080.64837,70830,176.805,3.56452726,12.0,1.0,137.481676276,8.126998376,377.905292037,5591.37289598,145.157169136,46.955974499,4470.0009289,438.908980083,28.251090161,16.950655358,389.865085848,963.023259646
Haima,PH012818000,PH012800000,PIDDIG,6,53,59,21497,4655,173.8437775,110.0,3.373819802,206.3858143,160935.463,262022.8304,2011609.237,172.303911,7.077357736,7.158092277,35.94100182,33.211905,0,,59617,123.657,3.442340792,12.0,1.0,2.26322376,0.0,197.353170525,4442.03057995,12.67405678,0.67896899,3459.25337804,102.660546065,20.351208465,1.3567463,554.457399125,516.92072201
Haima,PH012819000,PH012800000,PINILI,60,895,955,17300,3718,271.730594,90.09349741,35.71286939,250.7264378,175314.1492,239782.8763,1986150.28,94.05565741,6.312666922,5.539563221,31.86590958,25.103769,0,,45400,63.666,4.895953757,12.0,1.0,6.00107508,1.55583428,255.156862818,3365.71461083,79.347559434,10.22405384,2246.98164691,116.027741258,44.232796894,2.000477336,548.3533198,760.404017802
Haima,PH012820000,PH012800000,SAN NICOLAS,0,72,72,36736,7868,875.1250655,109.5397295,13.444024,205.2971304,175244.0028,245521.0616,2007986.128,36.92625721,2.773966783,2.686798128,15.49257229,13.10152095,0,,29483,41.978,2.006206446,12.0,1.0,22.543094616,11.271547308,61.878491836,7513.29131487,206.798389168,52.217170068,5744.90352999,389.434181808,269.767905092,28.821357348,245.557966808,1189.51505896
Haima,PH012821000,PH012800000,SARRAT,2,71,73,25212,5607,442.7740995,107.5547105,12.32688133,209.109876,169571.7677,251075.1179,2006714.343,57.46491871,4.731913837,5.516498441,23.7575756,25.26952204,0,,33368,56.941,2.22513089,12.0,1.0,24.268800528,4.989848724,104.786778348,5311.23817928,120.209942034,41.506451091,3756.40371779,158.590081314,11.360320272,3.408097203,321.724288494,1355.51349492
Haima,PH012822000,PH012800000,SOLSONA,28,205,233,24121,5116,266.8606452,109.4296313,9.680900564,225.5693783,153853.8051,266328.3726,2002758.867,118.8286717,4.631416541,6.887338834,23.41469146,32.81573429,0,,47312,90.388,3.337340906,12.0,1.0,10.909266312,3.562209408,160.522040984,4855.29082965,77.70068248,8.014971168,3693.80010575,211.570609388,17.81647,3.785998596,397.530036756,791.496779512
Haima,PH012823000,PH012800000,VINTAR,2,52,54,32220,7308,60.64952593,116.5950571,13.03050215,229.175,164312.7517,265669.5736,2027955.435,394.5619052,14.61855291,9.109263553,72.59247011,42.11111624,0,,105733,531.249,3.013656114,12.0,1.0,8.602568352,2.092514256,109.973400264,7008.77004484,157.17129246,21.390172524,5033.02636721,234.425154348,40.587038856,11.896203564,490.77663264,1497.28860338
Haima,PH012901000,PH012900000,ALILEM,1,59,60,6695,1358,58.46548833,60.0,141.3180883,546.1116493,189461.2677,242031.9764,1869355.357,566.7131523,21.70407813,11.35496762,110.877727,60.65795461,0,,50146,114.512,9.006721434,12.0,1.0,0.0,0.204517516,39.06295148,1280.48765095,37.835843668,0.40903639,613.004700924,114.282032354,43.03593665,0.0,131.37285889,456.30447254
Haima,PH012902000,PH012900000,BANAYOYO,5,241,246,7748,1653,308.4640497,76.16975276,109.1603168,539.251852,184009.6917,233456.0,1908467.626,87.2923996,7.033603213,4.754850222,36.23380192,21.22280962,0,,24941,25.118,5.033557047,12.0,1.0,6.021857511,0.0,107.74824285,1434.49258472,101.29625325,3.441061671,825.516202173,95.975003259,47.878191219,0.0,291.204338622,392.42626638
